Y1Co16Mn3            | TM ratio: 0.800 | 20 atoms
Y1Co17Mn1            | TM ratio: 0.895 | 19 atoms
Y1Co17Mn2            | TM ratio: 0.850 | 20 atoms
Y1Co18Mn1            | TM ratio: 0.900 | 20 atoms
Y2Co9Mn1             | TM ratio: 0.750 | 12 atoms
Y2Co10Mn1            | TM ratio: 0.769 | 13 atoms
Y2Co11Mn1            | TM ratio: 0.786 | 14 atoms
Y2Co12Mn1            | TM ratio: 0.800 | 15 atoms
Y2Co13Mn1            | TM ratio: 0.812 | 16 atoms
Y2Co13Mn2            | TM ratio: 0.765 | 17 atoms
Y2Co14Mn1            | TM ratio: 0.824 | 17 atoms
Y2Co15Mn1            | TM ratio: 0.833 | 18 atoms
Y2Co15Mn2            | TM ratio: 0.789 | 19 atoms
Y2Co15Mn3            | TM ratio: 0.750 | 20 atoms
Y2Co16Mn1            | TM ratio: 0.842 | 19 atoms
Y2Co17Mn1            | TM ratio: 0.850 | 20 atoms
Y3Co12Mn1            | TM ratio: 0.750 | 16 atoms
Y3Co13Mn1            | TM ratio: 0.765 | 17 atoms
Y3Co14Mn1            | TM ratio: 0.778 | 18 atoms
Y3Co15Mn1            | TM ratio: 0.789 | 19 atoms
Y3Co15Mn2            | TM ratio: 0.750 | 20 atoms
Y3Co16Mn1            | TM ratio: 0.800 | 20 atoms
Y4Co15Mn1            | TM ratio: 0.750 | 20 atoms
Y1Co6Cu1             | TM ratio: 0.750 |  8 atoms
Y1Co7Cu1             | TM ratio: 0.778 |  9 atoms
Y1Co8Cu1             | TM ratio: 0.800 | 10 atoms
Y1Co9Cu1             | TM ratio: 0.818 | 11 atoms
Y1Co9Cu2             | TM ratio: 0.750 | 12 atoms
Y1Co10Cu1            | TM ratio: 0.833 | 12 atoms
Y1Co10Cu2            | TM ratio: 0.769 | 13 atoms
Y1Co11Cu1            | TM ratio: 0.846 | 13 atoms
Y1Co11Cu2            | TM ratio: 0.786 | 14 atoms
Y1Co12Cu1            | TM ratio: 0.857 | 14 atoms
Y1Co12Cu2            | TM ratio: 0.800 | 15 atoms
Y1Co12Cu3            | TM ratio: 0.750 | 16 atoms
Y1Co13Cu1            | TM ratio: 0.867 | 15 atoms
Y1Co13Cu2            | TM ratio: 0.812 | 16 atoms
Y1Co13Cu3            | TM ratio: 0.765 | 17 atoms
Y1Co14Cu1            | TM ratio: 0.875 | 16 atoms
Y1Co14Cu2            | TM ratio: 0.824 | 17 atoms
Y1Co14Cu3            | TM ratio: 0.778 | 18 atoms
Y1Co15Cu1            | TM ratio: 0.882 | 17 atoms
Y1Co15Cu2            | TM ratio: 0.833 | 18 atoms
Y1Co15Cu3            | TM ratio: 0.789 | 19 atoms
Y1Co15Cu4            | TM ratio: 0.750 | 20 atoms
Y1Co16Cu1            | TM ratio: 0.889 | 18 atoms
Y1Co16Cu2            | TM ratio: 0.842 | 19 atoms
Y1Co16Cu3            | TM ratio: 0.800 | 20 atoms
Y1Co17Cu1            | TM ratio: 0.895 | 19 atoms
Y1Co17Cu2            | TM ratio: 0.850 | 20 atoms
Y1Co18Cu1            | TM ratio: 0.900 | 20 atoms
Y2Co9Cu1             | TM ratio: 0.750 | 12 atoms
Y2Co10Cu1            | TM ratio: 0.769 | 13 atoms
Y2Co11Cu1            | TM ratio: 0.786 | 14 atoms
Y2Co12Cu1            | TM ratio: 0.800 | 15 atoms
Y2Co13Cu1            | TM ratio: 0.812 | 16 atoms
Y2Co13Cu2            | TM ratio: 0.765 | 17 atoms
Y2Co14Cu1            | TM ratio: 0.824 | 17 atoms
Y2Co15Cu1            | TM ratio: 0.833 | 18 atoms
Y2Co15Cu2            | TM ratio: 0.789 | 19 atoms
Y2Co15Cu3            | TM ratio: 0.750 | 20 atoms
Y2Co16Cu1            | TM ratio: 0.842 | 19 atoms
Y2Co17Cu1            | TM ratio: 0.850 | 20 atoms
Y3Co12Cu1            | TM ratio: 0.750 | 16 atoms
Y3Co13Cu1            | TM ratio: 0.765 | 17 atoms
Y3Co14Cu1            | TM ratio: 0.778 | 18 atoms
Y3Co15Cu1            | TM ratio: 0.789 | 19 atoms
Y3Co15Cu2            | TM ratio: 0.750 | 20 atoms
Y3Co16Cu1            | TM ratio: 0.800 | 20 atoms
Y4Co15Cu1            | TM ratio: 0.750 | 20 atoms
Y1Co6Zn1             | TM ratio: 0.750 |  8 atoms
Y1Co7Zn1             | TM ratio: 0.778 |  9 atoms
Y1Co8Zn1             | TM ratio: 0.800 | 10 atoms
Y1Co9Zn1             | TM ratio: 0.818 | 11 atoms
Y1Co9Zn2             | TM ratio: 0.750 | 12 atoms
Y1Co10Zn1            | TM ratio: 0.833 | 12 atoms
Y1Co10Zn2            | TM ratio: 0.769 | 13 atoms
Y1Co11Zn1            | TM ratio: 0.846 | 13 atoms
Y1Co11Zn2            | TM ratio: 0.786 | 14 atoms
Y1Co12Zn1            | TM ratio: 0.857 | 14 atoms
Y1Co12Zn2            | TM ratio: 0.800 | 15 atoms
Y1Co12Zn3            | TM ratio: 0.750 | 16 atoms
Y1Co13Zn1            | TM ratio: 0.867 | 15 atoms
Y1Co13Zn2            | TM ratio: 0.812 | 16 atoms
Y1Co13Zn3            | TM ratio: 0.765 | 17 atoms
Y1Co14Zn1            | TM ratio: 0.875 | 16 atoms
Y1Co14Zn2            | TM ratio: 0.824 | 17 atoms
Y1Co14Zn3            | TM ratio: 0.778 | 18 atoms
Y1Co15Zn1            | TM ratio: 0.882 | 17 atoms
Y1Co15Zn2            | TM ratio: 0.833 | 18 atoms
Y1Co15Zn3            | TM ratio: 0.789 | 19 atoms
Y1Co15Zn4            | TM ratio: 0.750 | 20 atoms
Y1Co16Zn1            | TM ratio: 0.889 | 18 atoms
Y1Co16Zn2            | TM ratio: 0.842 | 19 atoms
Y1Co16Zn3            | TM ratio: 0.800 | 20 atoms
Y1Co17Zn1            | TM ratio: 0.895 | 19 atoms
Y1Co17Zn2            | TM ratio: 0.850 | 20 atoms
Y1Co18Zn1            | TM ratio: 0.900 | 20 atoms
Y2Co9Zn1             | TM ratio: 0.750 | 12 atoms
Y2Co10Zn1            | TM ratio: 0.769 | 13 atoms
Y2Co11Zn1            | TM ratio: 0.786 | 14 atoms
Y2Co12Zn1            | TM ratio: 0.800 | 15 atoms
Y2Co13Zn1            | TM ratio: 0.812 | 16 atoms
Y2Co13Zn2            | TM ratio: 0.765 | 17 atoms
Y2Co14Zn1            | TM ratio: 0.824 | 17 atoms
Y2Co15Zn1            | TM ratio: 0.833 | 18 atoms
Y2Co15Zn2            | TM ratio: 0.789 | 19 atoms
Y2Co15Zn3            | TM ratio: 0.750 | 20 atoms
Y2Co16Zn1            | TM ratio: 0.842 | 19 atoms
Y2Co17Zn1            | TM ratio: 0.850 | 20 atoms
Y3Co12Zn1            | TM ratio: 0.750 | 16 atoms
Y3Co13Zn1            | TM ratio: 0.765 | 17 atoms
Y3Co14Zn1            | TM ratio: 0.778 | 18 atoms
Y3Co15Zn1            | TM ratio: 0.789 | 19 atoms
Y3Co15Zn2            | TM ratio: 0.750 | 20 atoms
Y3Co16Zn1            | TM ratio: 0.800 | 20 atoms
Y4Co15Zn1            | TM ratio: 0.750 | 20 atoms
Y1Ni6Ti1             | TM ratio: 0.750 |  8 atoms
Y1Ni7Ti1             | TM ratio: 0.778 |  9 atoms
Y1Ni8Ti1             | TM ratio: 0.800 | 10 atoms
Y1Ni9Ti1             | TM ratio: 0.818 | 11 atoms
Y1Ni9Ti2             | TM ratio: 0.750 | 12 atoms
Y1Ni10Ti1            | TM ratio: 0.833 | 12 atoms
Y1Ni10Ti2            | TM ratio: 0.769 | 13 atoms
Y1Ni11Ti1            | TM ratio: 0.846 | 13 atoms
Y1Ni11Ti2            | TM ratio: 0.786 | 14 atoms
Y1Ni12Ti1            | TM ratio: 0.857 | 14 atoms
Y1Ni12Ti2            | TM ratio: 0.800 | 15 atoms
Y1Ni12Ti3            | TM ratio: 0.750 | 16 atoms
Y1Ni13Ti1            | TM ratio: 0.867 | 15 atoms
Y1Ni13Ti2            | TM ratio: 0.812 | 16 atoms
Y1Ni13Ti3            | TM ratio: 0.765 | 17 atoms
Y1Ni14Ti1            | TM ratio: 0.875 | 16 atoms
Y1Ni14Ti2            | TM ratio: 0.824 | 17 atoms
Y1Ni14Ti3            | TM ratio: 0.778 | 18 atoms
Y1Ni15Ti1            | TM ratio: 0.882 | 17 atoms
Y1Ni15Ti2            | TM ratio: 0.833 | 18 atoms
Y1Ni15Ti3            | TM ratio: 0.789 | 19 atoms
Y1Ni15Ti4            | TM ratio: 0.750 | 20 atoms
Y1Ni16Ti1            | TM ratio: 0.889 | 18 atoms
Y1Ni16Ti2            | TM ratio: 0.842 | 19 atoms
Y1Ni16Ti3            | TM ratio: 0.800 | 20 atoms
Y1Ni17Ti1            | TM ratio: 0.895 | 19 atoms
Y1Ni17Ti2            | TM ratio: 0.850 | 20 atoms
Y1Ni18Ti1            | TM ratio: 0.900 | 20 atoms
Y2Ni9Ti1             | TM ratio: 0.750 | 12 atoms
Y2Ni10Ti1            | TM ratio: 0.769 | 13 atoms
Y2Ni11Ti1            | TM ratio: 0.786 | 14 atoms
Y2Ni12Ti1            | TM ratio: 0.800 | 15 atoms
Y2Ni13Ti1            | TM ratio: 0.812 | 16 atoms
Y2Ni13Ti2            | TM ratio: 0.765 | 17 atoms
Y2Ni14Ti1            | TM ratio: 0.824 | 17 atoms
Y2Ni15Ti1            | TM ratio: 0.833 | 18 atoms
Y2Ni15Ti2            | TM ratio: 0.789 | 19 atoms
Y2Ni15Ti3            | TM ratio: 0.750 | 20 atoms
Y2Ni16Ti1            | TM ratio: 0.842 | 19 atoms
Y2Ni17Ti1            | TM ratio: 0.850 | 20 atoms
Y3Ni12Ti1            | TM ratio: 0.750 | 16 atoms
Y3Ni13Ti1            | TM ratio: 0.765 | 17 atoms
Y3Ni14Ti1            | TM ratio: 0.778 | 18 atoms
Y3Ni15Ti1            | TM ratio: 0.789 | 19 atoms
Y3Ni15Ti2            | TM ratio: 0.750 | 20 atoms
Y3Ni16Ti1            | TM ratio: 0.800 | 20 atoms
Y4Ni15Ti1            | TM ratio: 0.750 | 20 atoms
Y1Ni6V1              | TM ratio: 0.750 |  8 atoms
Y1Ni7V1              | TM ratio: 0.778 |  9 atoms
Y1Ni8V1              | TM ratio: 0.800 | 10 atoms
Y1Ni9V1              | TM ratio: 0.818 | 11 atoms
Y1Ni9V2              | TM ratio: 0.750 | 12 atoms
Y1Ni10V1             | TM ratio: 0.833 | 12 atoms
Y1Ni10V2             | TM ratio: 0.769 | 13 atoms
Y1Ni11V1             | TM ratio: 0.846 | 13 atoms
Y1Ni11V2             | TM ratio: 0.786 | 14 atoms
Y1Ni12V1             | TM ratio: 0.857 | 14 atoms
Y1Ni12V2             | TM ratio: 0.800 | 15 atoms
Y1Ni12V3             | TM ratio: 0.750 | 16 atoms
Y1Ni13V1             | TM ratio: 0.867 | 15 atoms
Y1Ni13V2             | TM ratio: 0.812 | 16 atoms
Y1Ni13V3             | TM ratio: 0.765 | 17 atoms
Y1Ni14V1             | TM ratio: 0.875 | 16 atoms
Y1Ni14V2             | TM ratio: 0.824 | 17 atoms
Y1Ni14V3             | TM ratio: 0.778 | 18 atoms
Y1Ni15V1             | TM ratio: 0.882 | 17 atoms
Y1Ni15V2             | TM ratio: 0.833 | 18 atoms
Y1Ni15V3             | TM ratio: 0.789 | 19 atoms
Y1Ni15V4             | TM ratio: 0.750 | 20 atoms
Y1Ni16V1             | TM ratio: 0.889 | 18 atoms
Y1Ni16V2             | TM ratio: 0.842 | 19 atoms
Y1Ni16V3             | TM ratio: 0.800 | 20 atoms
Y1Ni17V1             | TM ratio: 0.895 | 19 atoms
Y1Ni17V2             | TM ratio: 0.850 | 20 atoms
Y1Ni18V1             | TM ratio: 0.900 | 20 atoms
Y2Ni9V1              | TM ratio: 0.750 | 12 atoms
Y2Ni10V1             | TM ratio: 0.769 | 13 atoms
Y2Ni11V1             | TM ratio: 0.786 | 14 atoms
Y2Ni12V1             | TM ratio: 0.800 | 15 atoms
Y2Ni13V1             | TM ratio: 0.812 | 16 atoms
Y2Ni13V2             | TM ratio: 0.765 | 17 atoms
Y2Ni14V1             | TM ratio: 0.824 | 17 atoms
Y2Ni15V1             | TM ratio: 0.833 | 18 atoms
Y2Ni15V2             | TM ratio: 0.789 | 19 atoms
Y2Ni15V3             | TM ratio: 0.750 | 20 atoms
Y2Ni16V1             | TM ratio: 0.842 | 19 atoms
Y2Ni17V1             | TM ratio: 0.850 | 20 atoms
Y3Ni12V1             | TM ratio: 0.750 | 16 atoms
Y3Ni13V1             | TM ratio: 0.765 | 17 atoms
Y3Ni14V1             | TM ratio: 0.778 | 18 atoms
Y3Ni15V1             | TM ratio: 0.789 | 19 atoms
Y3Ni15V2             | TM ratio: 0.750 | 20 atoms
Y3Ni16V1             | TM ratio: 0.800 | 20 atoms
Y4Ni15V1             | TM ratio: 0.750 | 20 atoms
Y1Ni6Cr1             | TM ratio: 0.750 |  8 atoms
Y1Ni7Cr1             | TM ratio: 0.778 |  9 atoms
Y1Ni8Cr1             | TM ratio: 0.800 | 10 atoms
Y1Ni9Cr1             | TM ratio: 0.818 | 11 atoms
Y1Ni9Cr2             | TM ratio: 0.750 | 12 atoms
Y1Ni10Cr1            | TM ratio: 0.833 | 12 atoms
Y1Ni10Cr2            | TM ratio: 0.769 | 13 atoms
Y1Ni11Cr1            | TM ratio: 0.846 | 13 atoms
Y1Ni11Cr2            | TM ratio: 0.786 | 14 atoms
Y1Ni12Cr1            | TM ratio: 0.857 | 14 atoms
Y1Ni12Cr2            | TM ratio: 0.800 | 15 atoms
Y1Ni12Cr3            | TM ratio: 0.750 | 16 atoms
Y1Ni13Cr1            | TM ratio: 0.867 | 15 atoms
Y1Ni13Cr2            | TM ratio: 0.812 | 16 atoms
Y1Ni13Cr3            | TM ratio: 0.765 | 17 atoms
Y1Ni14Cr1            | TM ratio: 0.875 | 16 atoms
Y1Ni14Cr2            | TM ratio: 0.824 | 17 atoms
Y1Ni14Cr3            | TM ratio: 0.778 | 18 atoms
Y1Ni15Cr1            | TM ratio: 0.882 | 17 atoms
Y1Ni15Cr2            | TM ratio: 0.833 | 18 atoms
Y1Ni15Cr3            | TM ratio: 0.789 | 19 atoms
Y1Ni15Cr4            | TM ratio: 0.750 | 20 atoms
Y1Ni16Cr1            | TM ratio: 0.889 | 18 atoms
Y1Ni16Cr2            | TM ratio: 0.842 | 19 atoms
Y1Ni16Cr3            | TM ratio: 0.800 | 20 atoms
Y1Ni17Cr1            | TM ratio: 0.895 | 19 atoms
Y1Ni17Cr2            | TM ratio: 0.850 | 20 atoms
Y1Ni18Cr1            | TM ratio: 0.900 | 20 atoms
Y2Ni9Cr1             | TM ratio: 0.750 | 12 atoms
Y2Ni10Cr1            | TM ratio: 0.769 | 13 atoms
Y2Ni11Cr1            | TM ratio: 0.786 | 14 atoms
Y2Ni12Cr1            | TM ratio: 0.800 | 15 atoms
Y2Ni13Cr1            | TM ratio: 0.812 | 16 atoms
Y2Ni13Cr2            | TM ratio: 0.765 | 17 atoms
Y2Ni14Cr1            | TM ratio: 0.824 | 17 atoms
Y2Ni15Cr1            | TM ratio: 0.833 | 18 atoms
Y2Ni15Cr2            | TM ratio: 0.789 | 19 atoms
Y2Ni15Cr3            | TM ratio: 0.750 | 20 atoms
Y2Ni16Cr1            | TM ratio: 0.842 | 19 atoms
Y2Ni17Cr1            | TM ratio: 0.850 | 20 atoms
Y3Ni12Cr1            | TM ratio: 0.750 | 16 atoms
Y3Ni13Cr1            | TM ratio: 0.765 | 17 atoms
Y3Ni14Cr1            | TM ratio: 0.778 | 18 atoms
Y3Ni15Cr1            | TM ratio: 0.789 | 19 atoms
Y3Ni15Cr2            | TM ratio: 0.750 | 20 atoms
Y3Ni16Cr1            | TM ratio: 0.800 | 20 atoms
Y4Ni15Cr1            | TM ratio: 0.750 | 20 atoms
Y1Ni6Mn1             | TM ratio: 0.750 |  8 atoms
Y1Ni7Mn1             | TM ratio: 0.778 |  9 atoms
Y1Ni8Mn1             | TM ratio: 0.800 | 10 atoms
Y1Ni9Mn1             | TM ratio: 0.818 | 11 atoms
Y1Ni9Mn2             | TM ratio: 0.750 | 12 atoms
Y1Ni10Mn1            | TM ratio: 0.833 | 12 atoms
Y1Ni10Mn2            | TM ratio: 0.769 | 13 atoms
Y1Ni11Mn1            | TM ratio: 0.846 | 13 atoms
Y1Ni11Mn2            | TM ratio: 0.786 | 14 atoms
Y1Ni12Mn1            | TM ratio: 0.857 | 14 atoms
Y1Ni12Mn2            | TM ratio: 0.800 | 15 atoms
Y1Ni12Mn3            | TM ratio: 0.750 | 16 atoms
Y1Ni13Mn1            | TM ratio: 0.867 | 15 atoms
Y1Ni13Mn2            | TM ratio: 0.812 | 16 atoms
Y1Ni13Mn3            | TM ratio: 0.765 | 17 atoms
Y1Ni14Mn1            | TM ratio: 0.875 | 16 atoms
Y1Ni14Mn2            | TM ratio: 0.824 | 17 atoms
Y1Ni14Mn3            | TM ratio: 0.778 | 18 atoms
Y1Ni15Mn1            | TM ratio: 0.882 | 17 atoms
Y1Ni15Mn2            | TM ratio: 0.833 | 18 atoms
Y1Ni15Mn3            | TM ratio: 0.789 | 19 atoms
Y1Ni15Mn4            | TM ratio: 0.750 | 20 atoms
Y1Ni16Mn1            | TM ratio: 0.889 | 18 atoms
Y1Ni16Mn2            | TM ratio: 0.842 | 19 atoms
Y1Ni16Mn3            | TM ratio: 0.800 | 20 atoms
Y1Ni17Mn1            | TM ratio: 0.895 | 19 atoms
Y1Ni17Mn2            | TM ratio: 0.850 | 20 atoms
Y1Ni18Mn1            | TM ratio: 0.900 | 20 atoms
Y2Ni9Mn1             | TM ratio: 0.750 | 12 atoms
Y2Ni10Mn1            | TM ratio: 0.769 | 13 atoms
Y2Ni11Mn1            | TM ratio: 0.786 | 14 atoms
Y2Ni12Mn1            | TM ratio: 0.800 | 15 atoms
Y2Ni13Mn1            | TM ratio: 0.812 | 16 atoms
Y2Ni13Mn2            | TM ratio: 0.765 | 17 atoms
Y2Ni14Mn1            | TM ratio: 0.824 | 17 atoms
Y2Ni15Mn1            | TM ratio: 0.833 | 18 atoms
Y2Ni15Mn2            | TM ratio: 0.789 | 19 atoms
Y2Ni15Mn3            | TM ratio: 0.750 | 20 atoms
Y2Ni16Mn1            | TM ratio: 0.842 | 19 atoms
Y2Ni17Mn1            | TM ratio: 0.850 | 20 atoms
Y3Ni12Mn1            | TM ratio: 0.750 | 16 atoms
Y3Ni13Mn1            | TM ratio: 0.765 | 17 atoms
Y3Ni14Mn1            | TM ratio: 0.778 | 18 atoms
Y3Ni15Mn1            | TM ratio: 0.789 | 19 atoms
Y3Ni15Mn2            | TM ratio: 0.750 | 20 atoms
Y3Ni16Mn1            | TM ratio: 0.800 | 20 atoms
Y4Ni15Mn1            | TM ratio: 0.750 | 20 atoms
Y1Ni6Cu1             | TM ratio: 0.750 |  8 atoms
Y1Ni7Cu1             | TM ratio: 0.778 |  9 atoms
Y1Ni8Cu1             | TM ratio: 0.800 | 10 atoms
Y1Ni9Cu1             | TM ratio: 0.818 | 11 atoms
Y1Ni9Cu2             | TM ratio: 0.750 | 12 atoms
Y1Ni10Cu1            | TM ratio: 0.833 | 12 atoms
Y1Ni10Cu2            | TM ratio: 0.769 | 13 atoms
Y1Ni11Cu1            | TM ratio: 0.846 | 13 atoms
Y1Ni11Cu2            | TM ratio: 0.786 | 14 atoms
Y1Ni12Cu1            | TM ratio: 0.857 | 14 atoms
Y1Ni12Cu2            | TM ratio: 0.800 | 15 atoms
Y1Ni12Cu3            | TM ratio: 0.750 | 16 atoms
Y1Ni13Cu1            | TM ratio: 0.867 | 15 atoms
Y1Ni13Cu2            | TM ratio: 0.812 | 16 atoms
Y1Ni13Cu3            | TM ratio: 0.765 | 17 atoms
Y1Ni14Cu1            | TM ratio: 0.875 | 16 atoms
Y1Ni14Cu2            | TM ratio: 0.824 | 17 atoms
Y1Ni14Cu3            | TM ratio: 0.778 | 18 atoms
Y1Ni15Cu1            | TM ratio: 0.882 | 17 atoms
Y1Ni15Cu2            | TM ratio: 0.833 | 18 atoms
Y1Ni15Cu3            | TM ratio: 0.789 | 19 atoms
Y1Ni15Cu4            | TM ratio: 0.750 | 20 atoms
Y1Ni16Cu1            | TM ratio: 0.889 | 18 atoms
Y1Ni16Cu2            | TM ratio: 0.842 | 19 atoms
Y1Ni16Cu3            | TM ratio: 0.800 | 20 atoms
Y1Ni17Cu1            | TM ratio: 0.895 | 19 atoms
Y1Ni17Cu2            | TM ratio: 0.850 | 20 atoms
Y1Ni18Cu1            | TM ratio: 0.900 | 20 atoms
Y2Ni9Cu1             | TM ratio: 0.750 | 12 atoms
Y2Ni10Cu1            | TM ratio: 0.769 | 13 atoms
Y2Ni11Cu1            | TM ratio: 0.786 | 14 atoms
Y2Ni12Cu1            | TM ratio: 0.800 | 15 atoms
Y2Ni13Cu1            | TM ratio: 0.812 | 16 atoms
Y2Ni13Cu2            | TM ratio: 0.765 | 17 atoms
Y2Ni14Cu1            | TM ratio: 0.824 | 17 atoms
Y2Ni15Cu1            | TM ratio: 0.833 | 18 atoms
Y2Ni15Cu2            | TM ratio: 0.789 | 19 atoms
Y2Ni15Cu3            | TM ratio: 0.750 | 20 atoms
Y2Ni16Cu1            | TM ratio: 0.842 | 19 atoms
Y2Ni17Cu1            | TM ratio: 0.850 | 20 atoms
Y3Ni12Cu1            | TM ratio: 0.750 | 16 atoms
Y3Ni13Cu1            | TM ratio: 0.765 | 17 atoms
Y3Ni14Cu1            | TM ratio: 0.778 | 18 atoms
Y3Ni15Cu1            | TM ratio: 0.789 | 19 atoms
Y3Ni15Cu2            | TM ratio: 0.750 | 20 atoms
Y3Ni16Cu1            | TM ratio: 0.800 | 20 atoms
Y4Ni15Cu1            | TM ratio: 0.750 | 20 atoms
Y1Ni6Zn1             | TM ratio: 0.750 |  8 atoms
Y1Ni7Zn1             | TM ratio: 0.778 |  9 atoms
Y1Ni8Zn1             | TM ratio: 0.800 | 10 atoms
Y1Ni9Zn1             | TM ratio: 0.818 | 11 atoms
Y1Ni9Zn2             | TM ratio: 0.750 | 12 atoms
Y1Ni10Zn1            | TM ratio: 0.833 | 12 atoms
Y1Ni10Zn2            | TM ratio: 0.769 | 13 atoms
Y1Ni11Zn1            | TM ratio: 0.846 | 13 atoms
Y1Ni11Zn2            | TM ratio: 0.786 | 14 atoms
Y1Ni12Zn1            | TM ratio: 0.857 | 14 atoms
Y1Ni12Zn2            | TM ratio: 0.800 | 15 atoms
Y1Ni12Zn3            | TM ratio: 0.750 | 16 atoms
Y1Ni13Zn1            | TM ratio: 0.867 | 15 atoms
Y1Ni13Zn2            | TM ratio: 0.812 | 16 atoms
Y1Ni13Zn3            | TM ratio: 0.765 | 17 atoms
Y1Ni14Zn1            | TM ratio: 0.875 | 16 atoms
Y1Ni14Zn2            | TM ratio: 0.824 | 17 atoms
Y1Ni14Zn3            | TM ratio: 0.778 | 18 atoms
Y1Ni15Zn1            | TM ratio: 0.882 | 17 atoms
Y1Ni15Zn2            | TM ratio: 0.833 | 18 atoms
Y1Ni15Zn3            | TM ratio: 0.789 | 19 atoms
Y1Ni15Zn4            | TM ratio: 0.750 | 20 atoms
Y1Ni16Zn1            | TM ratio: 0.889 | 18 atoms
Y1Ni16Zn2            | TM ratio: 0.842 | 19 atoms
Y1Ni16Zn3            | TM ratio: 0.800 | 20 atoms
Y1Ni17Zn1            | TM ratio: 0.895 | 19 atoms
Y1Ni17Zn2            | TM ratio: 0.850 | 20 atoms
Y1Ni18Zn1            | TM ratio: 0.900 | 20 atoms
Y2Ni9Zn1             | TM ratio: 0.750 | 12 atoms
Y2Ni10Zn1            | TM ratio: 0.769 | 13 atoms
Y2Ni11Zn1            | TM ratio: 0.786 | 14 atoms
Y2Ni12Zn1            | TM ratio: 0.800 | 15 atoms
Y2Ni13Zn1            | TM ratio: 0.812 | 16 atoms
Y2Ni13Zn2            | TM ratio: 0.765 | 17 atoms
Y2Ni14Zn1            | TM ratio: 0.824 | 17 atoms
Y2Ni15Zn1            | TM ratio: 0.833 | 18 atoms
Y2Ni15Zn2            | TM ratio: 0.789 | 19 atoms
Y2Ni15Zn3            | TM ratio: 0.750 | 20 atoms
Y2Ni16Zn1            | TM ratio: 0.842 | 19 atoms
Y2Ni17Zn1            | TM ratio: 0.850 | 20 atoms
Y3Ni12Zn1            | TM ratio: 0.750 | 16 atoms
Y3Ni13Zn1            | TM ratio: 0.765 | 17 atoms
Y3Ni14Zn1            | TM ratio: 0.778 | 18 atoms
Y3Ni15Zn1            | TM ratio: 0.789 | 19 atoms
Y3Ni15Zn2            | TM ratio: 0.750 | 20 atoms
Y3Ni16Zn1            | TM ratio: 0.800 | 20 atoms
Y4Ni15Zn1            | TM ratio: 0.750 | 20 atoms
Gd1Fe6Ti1            | TM ratio: 0.750 |  8 atoms
Gd1Fe7Ti1            | TM ratio: 0.778 |  9 atoms
Gd1Fe8Ti1            | TM ratio: 0.800 | 10 atoms
Gd1Fe9Ti1            | TM ratio: 0.818 | 11 atoms
Gd1Fe9Ti2            | TM ratio: 0.750 | 12 atoms
Gd1Fe10Ti1           | TM ratio: 0.833 | 12 atoms
Gd1Fe10Ti2           | TM ratio: 0.769 | 13 atoms
Gd1Fe11Ti1           | TM ratio: 0.846 | 13 atoms
Gd1Fe11Ti2           | TM ratio: 0.786 | 14 atoms
Gd1Fe12Ti1           | TM ratio: 0.857 | 14 atoms
Gd1Fe12Ti2           | TM ratio: 0.800 | 15 atoms
Gd1Fe12Ti3           | TM ratio: 0.750 | 16 atoms
Gd1Fe13Ti1           | TM ratio: 0.867 | 15 atoms
Gd1Fe13Ti2           | TM ratio: 0.812 | 16 atoms
Gd1Fe13Ti3           | TM ratio: 0.765 | 17 atoms
Gd1Fe14Ti1           | TM ratio: 0.875 | 16 atoms
Gd1Fe14Ti2           | TM ratio: 0.824 | 17 atoms
Gd1Fe14Ti3           | TM ratio: 0.778 | 18 atoms
Gd1Fe15Ti1           | TM ratio: 0.882 | 17 atoms
Gd1Fe15Ti2           | TM ratio: 0.833 | 18 atoms
Gd1Fe15Ti3           | TM ratio: 0.789 | 19 atoms
Gd1Fe15Ti4           | TM ratio: 0.750 | 20 atoms
Gd1Fe16Ti1           | TM ratio: 0.889 | 18 atoms
Gd1Fe16Ti2           | TM ratio: 0.842 | 19 atoms
Gd1Fe16Ti3           | TM ratio: 0.800 | 20 atoms
Gd1Fe17Ti1           | TM ratio: 0.895 | 19 atoms
Gd1Fe17Ti2           | TM ratio: 0.850 | 20 atoms
Gd1Fe18Ti1           | TM ratio: 0.900 | 20 atoms
Gd2Fe9Ti1            | TM ratio: 0.750 | 12 atoms
Gd2Fe10Ti1           | TM ratio: 0.769 | 13 atoms
Gd2Fe11Ti1           | TM ratio: 0.786 | 14 atoms
Gd2Fe12Ti1           | TM ratio: 0.800 | 15 atoms
Gd2Fe13Ti1           | TM ratio: 0.812 | 16 atoms
Gd2Fe13Ti2           | TM ratio: 0.765 | 17 atoms
Gd2Fe14Ti1           | TM ratio: 0.824 | 17 atoms
Gd2Fe15Ti1           | TM ratio: 0.833 | 18 atoms
Gd2Fe15Ti2           | TM ratio: 0.789 | 19 atoms
Gd2Fe15Ti3           | TM ratio: 0.750 | 20 atoms
Gd2Fe16Ti1           | TM ratio: 0.842 | 19 atoms
Gd2Fe17Ti1           | TM ratio: 0.850 | 20 atoms
Gd3Fe12Ti1           | TM ratio: 0.750 | 16 atoms
Gd3Fe13Ti1           | TM ratio: 0.765 | 17 atoms
Gd3Fe14Ti1           | TM ratio: 0.778 | 18 atoms
